ID,Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQualityRate,LocalAmenities,TransportAccess,Fireplace,HouseColor,Garage,Floors,Windows,PreviousSalePrice,IsLuxury
348,1451552,4251,1,4,1576,12.9,6.5,16,1.6,89,1.39,10,10,6,No,red,Yes,1,22,618.8205,0
350,795072,1495,2,7,763,18.8,7.9,26,17.5,97,0.9,5,10,9,No,white,Yes,1,-2,1204.9705,0
351,625476,1447,5,3,283,10.5,6.5,27,21.4,93.6,1.93,7,5,7,No,white,Yes,2,9,1070.0705,0
352,685602,1482,2,4,464,53.4,8.1,10,7.1,91.3,1.16,3,8,8,No,blue,Yes,2,0,140.9705,1
356,882466,1474,1,2,723,0.9,9.1,13,5.6,96.7,2.09,2,1,8,No,white,Yes,1,12,473.4705,1
365,673448,1453,6,6,549,12.4,6.9,30,40,93.5,1.34,3,1,6,No,yellow,Yes,1,-3,1404.4705,0
367,761824,1989,5,2,809,7.5,8.9,66,2.2,89.7,1.65,9,1,9,No,green,Yes,2,-2,353.7705,0
370,938966,3638,2,6,1164,29.4,7.2,24,3.9,90.1,1.75,8,3,10,No,green,Yes,3,31,1257.2205,1
374,687623,1394,3,6,975,47.9,7.4,13,3.2,88.4,0.6,7,5,10,No,red,Yes,2,58,1405.4205,0
377,699749,1502,1,4,1189,6.8,8.4,49,8.9,88.9,1.29,9,1,4,No,green,Yes,2,16,97.2705,0
378,815345,1947,4,3,205,16.6,9.5,10,2.2,87.8,2.17,7,4,1,No,white,Yes,2,57,816.4205,1
380,1097487,2728,5,5,1554,28.7,7.8,4,3.4,91.1,1.53,5,6,2,No,green,Yes,3,42,601.7205,0
385,746257,2285,4,3,990,33.4,6.8,22,14.5,96,1.85,8,4,7,No,yellow,Yes,1,38,699.5705,1
386,936600,3435,3,7,819,81.6,8.4,45,10.2,95,1.42,4,10,9,No,yellow,Yes,1,1,520.0205,1
395,1111468,2920,2,2,974,12.9,9.8,3,4.2,94.2,1.44,4,2,4,No,blue,Yes,2,47,780.3205,1
399,1113464,2746,3,5,1526,10.6,7.6,17,3.2,92.6,1.14,4,6,7,No,yellow,Yes,1,28,968.4205,1
401,761037,2048,2,5,1044,16.1,6.4,2,11.8,93.6,1.84,5,4,8,No,blue,Yes,2,46,534.2705,1
402,669960,1568,5,6,678,31.2,6.9,13,7.9,95.2,1.7,6,7,9,No,green,Yes,2,58,1335.1205,0
405,827049,1925,3,3,1013,43.8,7.9,27,2.9,94.5,1.66,1,4,3,No,blue,Yes,1,43,1183.1205,0
422,633581,1257,5,7,519,14.2,7.1,20,13.1,93,0.93,2,5,7,No,white,Yes,2,9,586.5205,0
426,690379,1056,2,2,200,27.7,8.3,5,11.6,99,1.55,6,3,10,No,yellow,Yes,1,41,939.9205,0
429,974079,3113,4,3,1330,6.9,5.3,16,11.9,88.3,0.89,9,1,6,No,white,Yes,1,62,1064.3705,1
433,757652,1084,2,7,609,22.4,9.7,4,4.5,93.1,1,5,7,5,No,yellow,Yes,1,61,1328.4705,0
434,564312,834,4,2,200,31.4,7.3,2,0.6,93.2,1.27,5,7,7,No,white,Yes,3,6,125.7705,1
439,832244,1960,3,2,244,47.9,9.3,13,3,86.5,0.99,2,3,10,No,red,Yes,2,44,266.3705,1
442,862624,2443,1,4,1486,25.3,8.4,38,4.4,89.6,1.73,10,1,7,No,yellow,Yes,1,8,1476.6705,0
443,886498,2260,4,5,1499,22.7,9.1,30,18.4,98.1,1.66,4,10,6,No,white,Yes,1,35,1467.1705,1
449,714722,1772,3,1,551,44.5,5.9,24,2.9,96.8,0.57,8,1,7,No,yellow,Yes,2,5,1464.3205,0
451,626091,1654,4,2,883,24.7,9.3,61,14.3,93.5,1.84,9,2,1,No,red,Yes,2,40,1384.5205,1
453,583195,1162,4,3,200,46.6,7,34,7.2,93.1,1.46,2,7,10,No,white,Yes,3,22,1101.4205,0
460,707046,2105,5,7,886,44.4,8.6,17,28.7,96.5,1.87,2,4,10,No,white,Yes,2,-5,1022.5705,0
461,806123,2254,2,4,414,33.8,7,34,1.6,87.5,1.24,9,8,7,No,yellow,Yes,2,20,973.1705,0
463,862152,1928,3,6,916,66.3,7.7,0,0.5,91.8,1.35,10,10,6,No,yellow,Yes,2,28,599.8205,1
464,1039547,2307,1,5,725,39.2,8.1,26,10.3,89.1,1.12,5,8,6,No,red,Yes,1,43,836.3705,0
465,714407,1744,1,3,1167,34.8,8.8,1,8.3,89.2,1.65,1,6,8,No,yellow,Yes,2,29,738.5205,1
479,800074,1034,5,5,200,8.5,9.3,35,3.3,87.5,1.81,1,8,6,No,red,Yes,2,10,772.7205,1
487,1188044,3046,6,1,936,8.5,7.2,14,1.4,91.6,2,10,6,10,No,red,Yes,3,18,1427.2705,0
488,811388,2447,3,7,235,15.1,8.9,1,17.2,94.8,1.83,6,2,4,No,red,Yes,2,8,649.2205,0
489,789390,1666,6,6,240,38.3,7,4,3.4,93,1.24,3,3,3,No,blue,Yes,3,51,1280.9705,1
490,584127,1817,2,4,366,51.4,7.4,2,1.1,89.6,1.57,7,8,4,No,yellow,Yes,2,20,204.6205,0
496,787855,1631,4,2,1026,30.9,8.6,13,2.9,98.4,1.96,1,2,6,No,green,Yes,2,19,1157.4705,0
497,1042495,3377,3,3,483,4.5,8.6,75,1.9,97.6,1.56,1,4,9,No,green,Yes,1,38,116.2705,0
498,819528,2253,2,6,542,20,8.1,37,3.9,90.7,1.33,10,7,2,No,red,Yes,3,7,817.3705,1
1,831211,2938,5,5,791,62.5,7.5,15,6.9,94.5,0.98,5,9,2,No,red,Yes,2,29,170.4205,0
4,482169,1435,2,3,541,24.2,6.5,70,21.4,93.8,1.53,5,2,7,No,red,Yes,2,41,536.1705,1
8,916349,2248,4,6,513,23.2,8.2,11,1.2,92,1.26,2,1,8,No,red,Yes,2,2,1364.5705,1
16,840015,1929,6,6,690,45.3,6.6,7,3.3,95.8,1.27,2,6,1,No,yellow,Yes,1,61,457.3205,0
19,829524,1609,2,4,313,8.4,9.1,48,6.3,96.5,1.4,8,9,10,No,blue,Yes,2,50,176.1205,1
22,806492,1473,4,6,727,40.7,9,2,10,88.1,0.93,9,1,7,No,red,Yes,3,7,985.5205,1
23,849794,1785,1,3,1101,10.9,9.6,33,10.6,94.9,0.98,8,5,10,No,green,Yes,2,26,1440.5705,1
24,1227186,3810,1,3,1356,45.2,7.3,31,0.5,95.9,1.08,7,8,7,No,yellow,Yes,2,24,698.6205,0
25,1127160,3295,3,4,1421,18.8,7,7,4,92.1,1.81,10,3,6,No,blue,Yes,2,38,605.5205,0
26,621589,2097,4,6,1251,36.2,7.8,33,17.7,89.6,1.17,7,4,1,No,white,Yes,3,30,1329.4205,0
33,1067193,2070,3,1,901,10.1,9,6,0.7,95.1,1.87,6,7,6,No,red,Yes,3,-3,956.0705,1
34,771461,2258,3,3,601,56.4,6.2,48,2.8,96.3,0.75,9,10,10,No,red,Yes,2,11,599.8205,1
49,934078,3018,3,4,1216,20.8,9.1,83,6.4,92.8,2.02,7,5,3,No,blue,Yes,2,39,771.7705,0
51,629820,1446,3,6,200,25.2,5.5,35,9.6,90.5,1.03,1,6,7,No,blue,Yes,2,16,358.5205,1
52,480128,2067,4,6,946,52,6.3,36,19,94.1,1.29,8,2,9,No,yellow,Yes,3,9,151.4205,1
59,830457,2177,3,4,929,20.2,9.1,21,7.5,89.3,2,2,9,3,No,white,Yes,3,24,994.0705,1
62,550070,700,1,4,328,38.7,8.1,26,4.9,93.6,1.59,8,9,6,No,green,Yes,3,56,1085.2705,0
63,920174,2691,4,5,1252,37.4,8,10,7.7,99,1.33,3,10,6,No,red,Yes,1,2,1437.7205,0
66,679394,1216,1,7,407,45.8,8.9,4,1.9,96.3,1.31,7,2,3,No,white,Yes,2,24,1207.8205,0
71,882668,1771,6,2,466,25.1,8.2,3,9,93.2,0.79,4,4,9,No,white,Yes,3,0,1500.4205,0
74,802966,1149,4,3,563,14.7,9.3,9,6.1,87.3,1.81,6,9,8,No,red,Yes,2,2,855.3705,1
86,1065813,2092,6,5,794,4.9,9.8,18,8.5,88.5,1.1,5,2,8,No,white,Yes,2,62,573.2205,0
87,856920,2582,6,7,565,46.8,6.2,59,1.7,93.9,0.73,5,10,4,No,blue,Yes,2,54,439.2705,1
89,658937,1644,4,5,845,62.5,8.1,20,2.4,98.6,1.15,9,5,7,No,yellow,Yes,3,35,1410.1705,1
91,786332,1755,5,7,461,3.1,7.9,21,3.4,93.8,1.51,7,5,8,No,yellow,Yes,3,49,919.0205,1
97,883982,1850,6,4,883,36.7,7.1,20,1.3,92.7,1.02,3,4,5,No,green,Yes,2,-1,33.6205,0
98,456742,894,3,7,420,34.8,5.7,11,19.6,95,1.37,9,1,2,No,red,Yes,2,31,1143.2205,1
99,889479,2481,5,4,728,28.8,8.4,32,4.5,91.6,1.25,10,8,5,No,white,Yes,1,58,207.4705,0
101,886350,2553,2,5,1386,35.2,7.2,21,2.1,89.5,1.65,7,3,8,No,red,Yes,1,8,944.6705,0
112,895638,1942,3,5,1332,21.7,6.1,2,0.6,95.8,1.37,5,10,10,No,green,Yes,3,49,1052.9705,1
117,1144684,4174,3,7,1617,68.8,7.9,60,17,92.1,1.52,4,3,7,No,blue,Yes,2,50,596.9705,1
120,775173,2600,6,6,517,43.4,8.5,22,11.8,90.3,1.27,5,2,5,No,blue,Yes,2,61,1238.2205,0
121,915996,2650,2,1,1804,25.9,8.9,25,2.4,89.4,1.03,1,6,3,No,red,Yes,2,0,59.2705,0
122,860023,2727,6,6,785,35.8,7.7,69,1.7,95.2,0.87,8,7,10,No,white,Yes,3,48,1079.5705,0
123,774830,2251,5,1,1033,39.6,8.3,86,3.8,90.3,1.31,10,9,1,No,blue,Yes,1,14,147.6205,1
124,700736,1207,6,6,200,37.8,8.2,10,4,92.8,1.73,8,5,8,No,blue,Yes,2,-1,1498.5205,1
128,625886,1382,3,4,200,58.8,8.6,48,6.1,90.9,1.67,6,10,4,No,yellow,Yes,1,26,158.0705,0
129,619321,1760,3,5,674,53.3,8.2,18,24.6,92.7,2.06,1,6,9,No,blue,Yes,3,45,190.3705,1
131,738523,2014,3,5,818,12,5.6,3,1.9,91,1.19,1,6,7,No,yellow,Yes,2,59,282.5205,1
134,914254,2110,3,5,643,28.6,8.2,34,1.6,92,0.94,6,7,7,No,blue,Yes,2,37,257.8205,1
149,990352,3145,4,5,494,22.3,6.4,30,1.7,98.1,0.73,7,4,7,No,white,Yes,2,28,1288.5705,0
156,1006999,2563,4,7,1267,8.5,7.6,18,0.5,88.1,1.12,10,2,2,No,green,Yes,2,47,1116.6205,1
157,656994,1415,6,6,200,14.5,5.6,8,1.3,87.7,1.25,9,5,6,No,blue,Yes,1,53,1063.4205,0
160,763367,1607,2,4,987,48.3,9.6,27,0.5,98.6,1.64,3,1,7,No,blue,Yes,2,9,134.3205,0
170,993481,2427,2,5,670,47.3,7.6,29,3.3,96.6,0.92,9,8,10,No,red,Yes,2,37,411.7205,0
177,521193,995,4,4,321,43.8,7.3,15,8,99,1.51,10,2,8,No,red,Yes,2,54,37.4205,0
179,741662,1274,2,5,974,22.2,8.1,3,1.5,91.7,1.65,3,3,10,No,white,Yes,1,20,1343.6705,0
181,704051,1917,5,2,200,6.1,6.7,21,11.1,89,1.15,1,6,6,No,green,Yes,3,17,78.2705,0
182,901528,2930,6,2,1104,40.9,8.4,27,1.4,96.4,1.28,10,3,10,No,blue,Yes,2,47,505.7705,0
183,921248,2482,4,2,1127,55.9,9.4,10,15,93.6,1.24,5,4,1,No,blue,Yes,2,45,407.9205,1
195,508534,1031,1,5,244,17.8,6.8,13,2.5,90.7,1.41,1,7,7,No,blue,Yes,2,61,21.2705,1
204,882672,2177,3,6,781,8.9,9.1,34,7.8,95.2,0.99,8,3,4,No,blue,Yes,1,-2,1293.3205,1
206,529229,1826,5,1,1058,34,9.1,100,7.5,89.3,1.35,6,4,1,No,red,Yes,2,52,1058.6705,1
211,785059,1165,2,6,299,5.9,9.2,38,0.5,89.2,1.61,1,7,1,No,yellow,Yes,2,37,586.5205,0
213,661132,1400,2,6,724,18.2,8.4,12,11.1,89.7,1.24,7,9,3,No,white,Yes,3,37,1475.7205,1
220,1200187,3814,5,5,1517,32.7,9.7,3,6.5,90.4,1.51,9,1,10,No,blue,Yes,1,33,461.1205,1
227,828259,1828,6,3,408,38.3,8.8,39,1.4,91.3,1.64,5,3,3,No,white,Yes,1,0,934.2205,0
230,1311629,3902,4,4,1079,32.4,7.1,16,0.5,92.9,1.84,7,4,6,No,green,Yes,2,40,1051.0705,1
235,638234,1359,6,4,200,24.1,7,14,0.8,98.1,1.3,10,5,6,No,white,Yes,3,23,1331.3205,1
237,1079051,3238,3,5,1540,24.7,7.7,8,1,95.2,1.29,8,9,4,No,blue,Yes,2,10,1470.9705,0
244,650140,1262,4,1,622,35.9,8.9,71,19.5,91.3,1.53,7,9,3,No,red,Yes,1,58,261.6205,1
248,636107,1375,5,6,702,35.3,6,23,4.1,88.6,1.93,1,4,6,No,green,Yes,2,37,130.5205,0
249,934323,1953,4,6,963,10.6,7.8,14,10,97.6,1.57,8,2,3,No,yellow,Yes,2,56,755.6205,0
255,942239,2766,2,2,985,28.4,8.3,13,1.5,88.4,1.01,9,10,6,No,yellow,Yes,2,18,1432.0205,1
256,575879,1179,6,3,200,28.2,8.2,3,7.2,90.6,1.74,2,7,2,No,blue,Yes,1,48,498.1705,0
259,890708,1406,3,1,340,33.8,7.7,10,6.9,93.2,1.19,2,9,1,No,white,Yes,2,27,538.0705,0
261,759867,2188,1,6,780,18.3,7.6,13,21.9,84.8,1.48,8,8,8,No,red,Yes,2,13,157.1205,1
262,779999,1849,3,6,960,30.1,8,3,3.3,90.1,1.85,10,2,4,No,red,Yes,2,44,934.2205,0
263,861648,2174,4,5,968,15.1,9.8,6,40,91.9,1.14,6,7,10,No,white,Yes,2,48,643.5205,1
264,576770,1304,5,4,402,29,8.1,18,30.8,91.4,1.11,8,1,5,No,white,Yes,2,38,1185.9705,0
268,819310,1312,3,5,416,17.5,9.3,27,0.7,93.9,1.29,8,6,9,No,green,Yes,2,14,398.4205,0
278,900178,2066,6,1,860,30.5,9.2,3,21.6,93.2,0.6,1,2,7,No,blue,Yes,1,16,1310.4205,1
282,890691,1706,3,7,575,1.7,9.7,25,5.9,97.6,1.47,7,7,8,No,red,Yes,2,11,1245.8205,1
290,590353,847,3,3,200,20.7,8.4,8,9.5,92,0.81,8,6,2,No,green,Yes,1,32,1289.5205,0
293,677656,1796,2,5,321,71.1,5,14,6.7,90.2,1.37,6,2,4,No,blue,Yes,2,12,550.4205,1
302,972030,2547,4,3,549,4.1,7.7,28,24.4,93.1,1.09,4,7,7,No,red,Yes,2,48,415.5205,0
303,641787,1693,1,6,1253,57.3,7.5,32,12.6,93.1,1.72,9,3,3,No,blue,Yes,2,36,373.7205,0
305,608438,2172,4,6,844,44.5,8.5,9,32,88.7,0.82,2,7,2,No,white,Yes,2,52,682.4705,1
308,789313,1794,3,6,763,25.1,7.7,0,7.6,93.2,1.38,2,6,8,No,red,Yes,2,20,560.8705,0
309,917290,2632,2,7,867,45.6,6.5,28,0.9,97.5,1.6,7,9,9,No,yellow,Yes,3,63,213.1705,1
311,811608,1784,1,3,659,22.3,9,0,0.6,97.4,1.37,6,1,2,No,blue,Yes,2,40,274.9205,1
312,880098,2396,6,4,656,45.3,7.9,17,6.3,92.7,1.18,2,9,5,No,red,Yes,3,39,340.4705,1
313,793279,2928,2,4,826,61.3,6.5,76,6.4,88.8,1.31,10,10,5,No,red,Yes,1,22,984.5705,1
314,806621,2188,2,5,1050,24.1,8.6,77,16.6,91.9,0.97,1,5,4,No,yellow,Yes,1,21,1549.8205,0
315,612973,1807,3,2,404,35.4,7.4,34,10.3,94.5,0.9,9,7,4,No,yellow,Yes,2,33,254.0205,0
316,669741,1137,4,5,718,17.2,8.1,45,2.3,92.2,1.62,5,5,2,No,white,Yes,1,1,358.5205,1
318,723855,1618,4,3,200,19.8,5.7,15,6.8,95.1,0.98,3,3,8,No,green,Yes,2,28,1157.4705,0
323,813148,1756,6,5,978,46.2,9.7,22,11.9,95.2,1.31,9,10,6,No,white,Yes,2,9,705.2705,0
327,655353,1296,6,4,502,25.9,9.7,80,5.4,91.8,1.58,5,2,7,No,green,Yes,2,46,349.0205,1
330,805459,2221,3,1,1150,20.3,7.3,15,9.2,96.8,1.48,9,3,9,No,red,Yes,3,23,241.6705,0
332,1098188,2758,4,1,779,22.4,9.2,12,0.5,92.8,2.1,10,9,4,No,yellow,Yes,1,59,393.6705,0
336,830352,1600,2,6,537,13.7,7.8,7,1.7,93.9,1.36,5,9,7,No,red,Yes,1,30,66.8705,1
345,797970,2510,5,6,1095,13.3,9.5,70,4.2,98.1,1.37,2,10,9,No,blue,Yes,3,51,558.0205,1
347,640315,736,5,4,568,34.7,9.4,46,3.9,93,1.02,10,4,3,No,white,Yes,2,1,526.6705,1
349,631373,1116,3,1,664,14.5,7.6,5,6,95.2,1.01,3,3,3,No,yellow,Yes,2,35,1260.0705,1
352,562386,958,2,4,200,27.6,7.8,9,10.1,94.1,1.19,1,6,7,No,blue,Yes,3,62,561.8205,0
353,681579,2176,6,3,715,9.9,8.5,49,6.9,93.7,1.46,6,8,5,No,green,Yes,3,59,57.3705,1
357,914647,1487,2,2,695,4.2,9.1,15,13.7,90.5,1.11,4,8,5,No,white,Yes,2,45,1473.8205,1
359,583192,1073,6,4,249,19.8,8.2,86,8.5,92.7,1.52,9,4,6,No,blue,Yes,3,39,785.0705,1
362,891766,2205,3,3,516,12.1,6.9,12,0.9,93,1.51,5,9,8,No,yellow,Yes,1,50,265.4205,0
367,740450,1783,3,5,269,30.7,9.5,5,19.2,95.2,0.99,1,5,10,No,green,Yes,2,-2,862.0205,0
369,521575,1541,4,4,200,16,7.5,33,35.2,99,1.42,9,3,5,No,white,Yes,2,52,1293.3205,1
371,757701,1694,3,1,322,31.7,9.1,25,1.4,94,1.21,3,8,8,No,white,Yes,3,16,553.2705,0
372,1183935,3277,2,7,1069,9.9,9.1,6,1.7,96.6,0.93,7,7,10,No,red,Yes,2,44,1231.5705,0
373,690794,1114,3,5,506,45.5,7.4,15,10.1,93.2,1.1,8,9,4,No,red,Yes,3,3,626.4205,0
376,651226,1673,4,3,787,32.5,7.1,2,1.3,98.1,1.41,1,3,10,No,yellow,Yes,3,39,997.8705,0
379,628107,1456,2,5,449,36.5,8,17,4.9,87,1.41,2,6,9,No,blue,Yes,3,17,820.2205,1
380,1140743,3411,4,4,1143,20.1,7.4,56,1.4,96.6,1.5,6,2,3,No,green,Yes,2,4,614.0705,0
383,1233321,3830,5,2,1018,4.7,8.3,18,0.6,96,1.27,2,4,3,No,yellow,Yes,1,23,231.2205,0
386,745087,1999,1,1,652,45.4,7,17,0.5,83.5,1.57,3,1,9,No,green,Yes,3,11,44.0705,0
388,1038156,3109,3,6,944,15,5.9,11,4.3,90.9,1.33,10,5,6,No,blue,Yes,1,22,291.0705,0
395,750064,1584,2,3,805,28,6.8,23,7.7,90,1.62,1,4,1,No,green,Yes,1,-2,1183.1205,0
404,862771,2315,4,4,815,15.5,9.4,89,7.9,97.9,1.5,4,6,6,No,blue,Yes,3,47,363.2705,0
405,868590,2551,6,2,745,53.2,8.9,32,16.6,94.3,0.88,4,8,1,No,green,Yes,1,56,487.7205,0
408,1118844,3044,4,4,803,6.1,8,5,1.9,93.2,1.52,2,3,4,No,red,Yes,1,43,1023.5205,1
410,759198,1649,2,1,645,37.5,7,50,6.1,95.2,1.62,8,4,8,No,blue,Yes,2,1,1521.3205,1
416,979745,2491,6,4,804,3.7,7.5,14,2.7,89.4,0.92,6,9,2,No,white,Yes,2,13,1099.5205,0
417,803989,1836,2,5,1088,33.5,4.9,5,3.9,97.6,1.43,6,10,6,No,red,Yes,1,39,418.3705,1
420,1020144,2150,5,2,756,20.1,9.1,36,1,98.1,1.27,2,9,5,No,red,Yes,2,26,1296.1705,0
422,920058,2620,1,6,1056,14.2,9,5,8.6,93.1,1.44,6,10,10,No,green,Yes,2,5,194.1705,0
426,630229,904,3,6,494,25.9,8.8,21,4.2,92,1.04,8,7,2,No,green,Yes,3,16,1309.4705,1
431,860762,2004,2,6,554,19.9,9.2,16,8.9,93.8,1.44,7,9,8,No,red,Yes,3,27,373.7205,1
436,834270,1987,3,2,758,15.4,8,7,8.4,91.5,1.69,4,5,2,No,green,Yes,3,10,0.3705,0
439,878951,2137,5,4,1314,44.3,6.9,22,2.2,89.8,1.28,3,9,2,No,yellow,Yes,1,9,725.2205,0
441,762759,2270,4,4,683,29.9,7.7,4,8,98.7,1.52,6,6,3,No,blue,Yes,1,10,767.0205,0
443,838959,1918,3,3,641,39.9,9.6,70,12.6,97,0.6,2,8,7,No,yellow,Yes,1,61,1475.7205,1
444,643634,1143,5,5,200,29.1,6.8,20,2.7,95,1.69,6,1,5,No,red,Yes,1,7,449.7205,1
448,987415,2210,4,3,406,5.4,9.2,6,4.9,94.5,1.19,9,7,3,No,blue,Yes,1,17,1461.4705,0
461,709590,1715,6,3,200,16.4,8.3,6,7.2,90.2,1.2,5,1,3,No,blue,Yes,3,5,723.3205,1
462,503590,1173,3,5,200,68,7,30,6.1,91.4,1.55,3,7,2,No,blue,Yes,3,53,436.4205,1
469,759145,1184,3,5,843,15,9.5,34,0.6,91.6,1.33,7,5,6,No,red,Yes,3,28,531.4205,0
480,831720,1544,1,1,678,31.4,9.3,0,2.1,93.4,1.36,7,3,2,No,white,Yes,2,0,574.1705,0
484,768981,1565,3,6,762,24.3,6.3,22,15.6,88.7,1.61,7,4,8,No,blue,Yes,3,56,667.2705,0
485,815338,1947,4,4,881,3.8,5.9,48,5,87.7,1.35,2,5,3,No,green,Yes,1,61,797.4205,0
487,599894,1096,6,3,299,38.8,6.8,6,11.2,90.3,1.25,2,3,1,No,yellow,Yes,3,18,638.7705,1
490,736889,2800,2,2,709,14.5,7.3,49,22.3,93.1,2.34,10,4,3,No,green,Yes,2,12,1502.3205,0
492,1187705,4407,4,5,1572,26.9,9.7,69,23.5,94.7,0.91,7,8,9,No,white,Yes,3,39,8.9205,1
1,899551,2364,5,2,1367,17.5,8,1,1.3,92.3,0.52,5,9,3,No,blue,Yes,3,17,273.9705,0
6,550566,1536,2,6,805,26.6,5.6,2,13.7,90,0.76,2,3,3,No,green,Yes,3,59,958.9205,1
9,626211,1857,4,3,822,22.2,5.2,7,40,99,1.78,9,4,3,No,blue,Yes,3,56,1435.8205,1
12,739537,1682,2,6,589,22.7,9.2,100,2.3,92.1,1,4,7,5,No,red,Yes,1,48,552.3205,1
18,899196,2245,2,4,1231,35.8,8.4,29,2.6,90.7,1.86,5,2,7,No,green,Yes,3,20,1356.0205,0
33,778847,2016,5,2,553,36.1,8,20,7.6,94.5,1.24,10,1,6,No,white,Yes,3,2,74.4705,0
36,691769,1030,4,6,200,3.5,7,56,6.1,92.5,1.75,10,1,10,No,red,Yes,3,-5,161.8705,0
37,886376,2154,4,6,1138,31.4,7.5,31,2.6,99,1.23,9,2,10,No,blue,Yes,3,53,117.2205,0
38,824768,1494,2,5,200,31.1,9.1,75,0.8,89.6,1.08,5,3,6,No,green,Yes,2,50,208.4205,1
42,1056620,3347,6,7,1236,23.4,7.2,28,4.1,84.3,0.84,9,3,2,No,blue,Yes,3,22,552.3205,0
47,758343,1269,4,2,568,49.1,8.4,2,1.6,94.3,1.61,6,2,2,No,green,Yes,2,15,406.0205,1
54,638166,1348,6,4,200,61.6,6.1,5,3.6,90,1.85,10,9,10,No,white,Yes,3,4,1416.8205,1
58,700537,1359,5,5,383,30.1,7.8,40,0.5,94.9,1.42,5,6,10,No,white,Yes,2,62,1385.4705,0
60,775564,1637,3,6,1050,27.2,6.2,1,4,93,0.84,8,2,6,No,white,Yes,2,48,1221.1205,1
66,669927,1631,1,1,200,26.1,8.4,7,6,87.4,1.25,3,6,5,No,green,Yes,3,26,1442.4705,0
70,755947,1496,4,5,1094,16.7,6.9,1,0.7,89.6,1.77,2,6,1,No,yellow,Yes,2,15,345.2205,0
74,559857,1120,2,5,536,39.8,7.3,24,16.7,99,1.77,5,10,5,No,green,Yes,1,60,588.4205,1
87,951675,1915,3,4,959,21.5,8.4,15,15.7,90.3,2,8,9,9,No,white,Yes,2,50,369.9205,0
90,740243,1855,6,6,520,25.6,8.6,14,16,87.2,1.54,3,6,1,No,yellow,Yes,2,23,447.8205,1
93,1009027,2097,3,2,706,5,9.4,8,7.3,91.9,1.39,6,9,10,No,red,Yes,1,23,1393.0705,1
94,935565,2470,6,4,1157,15.4,9,21,0.5,98.2,1.91,5,1,1,No,red,Yes,2,54,942.7705,1
99,732183,1813,1,2,735,34.2,7.5,54,2,86.2,1.03,1,7,8,No,yellow,Yes,2,32,202.7205,0
101,634004,1688,5,3,1007,39.3,6,23,8.1,94.3,1.41,7,8,2,No,blue,Yes,2,30,539.9705,1
106,615265,1289,3,7,200,34,7.3,3,16,92.2,1.51,4,1,4,No,green,Yes,1,-1,1391.1705,0
112,632685,1042,4,4,757,51.4,9.3,14,7,96.1,1.44,9,2,4,No,blue,Yes,2,48,1297.1205,1
116,1151548,4500,4,4,1678,16.6,5,4,2.2,90.5,1.49,6,2,1,No,green,Yes,2,11,1352.2205,1
117,849402,1998,1,6,830,16.6,9,2,5.4,92.5,2.12,2,2,10,No,red,Yes,2,36,634.0205,1
118,716526,1384,3,6,392,27.8,8.1,13,1.9,96.6,1.81,5,6,6,No,white,Yes,2,4,554.2205,1
123,747952,2483,1,6,1029,27.8,7.3,40,13.1,97.5,2.31,3,5,6,No,red,Yes,3,59,458.2705,1
132,777692,1339,5,6,506,12.2,9,1,26.9,90.2,1.44,5,4,6,No,red,Yes,3,54,1435.8205,1
140,571892,1239,2,4,424,33.7,8.7,26,8,96.6,1.86,7,5,10,No,blue,Yes,2,26,624.5205,0
143,782505,1751,5,2,987,40.5,7.8,29,3.6,93.9,1.35,4,7,5,No,blue,Yes,1,7,960.8205,0
146,809745,2091,2,6,811,9.2,8.7,60,9.1,86.6,1.7,8,8,5,No,white,Yes,3,36,1162.2205,1
148,912006,2542,5,3,1007,44.5,8,18,12.7,90,0.91,6,6,6,No,red,Yes,2,26,1105.2205,1
154,580831,1591,5,6,200,63.1,7.3,12,11.8,99,1.29,7,8,5,No,green,Yes,1,26,239.7705,1
155,859753,2026,3,5,411,5.3,7.6,5,8.3,88,1.07,3,8,2,No,green,Yes,2,19,1021.6205,0
156,870992,1623,1,3,1077,6.8,6.8,1,2.8,92.2,1.98,6,6,10,No,blue,Yes,3,50,1525.1205,0
159,626966,1266,1,2,679,37.9,7.3,15,1.7,94.3,1.27,2,4,3,No,white,Yes,2,59,1410.1705,0
166,799222,1786,3,7,622,10.9,8.7,68,9.7,99,1.74,4,4,1,No,white,Yes,2,60,613.1205,0
168,621395,1508,2,6,848,63,8.2,63,1.8,93,1.38,9,6,1,No,yellow,Yes,3,55,6.0705,0
171,763137,1656,6,5,852,38.6,9.3,1,32.7,94.7,1.54,3,7,5,No,white,Yes,2,-2,64.9705,0
172,718565,1583,4,4,533,36.9,5.8,46,2,95.3,1.42,5,4,4,No,blue,Yes,2,2,1254.3705,0
182,737935,1785,5,7,658,16.4,5.5,12,0.5,89.3,1.73,5,7,10,No,yellow,Yes,2,34,1419.6705,0
183,682037,1312,1,3,396,51.3,9.1,24,5.6,94.8,1.93,4,9,10,No,green,Yes,2,36,881.9705,0
185,565376,1191,5,1,200,5.4,4.8,18,4,88.9,1.68,3,8,6,No,yellow,Yes,2,47,649.2205,0
