,Price_capped,SquareFootage_capped,BackyardSpace_capped,CrimeRate_capped,AgeOfHome_capped,DistanceToCityCenter_capped,EmploymentRate_capped,PropertyTaxRate_capped,SchoolRating_Encoded,Fireplace_Encoded,Garage_Encoded
310,521193.0,995.0,321.0,43.8,15.0,8.0,99.0,1.51,2.0,0,1
311,741662.0,1274.0,974.0,22.2,3.0,1.5,91.7,1.65,2.0,0,1
312,704051.0,1917.0,200.0,6.1,21.0,11.1,89.0,1.15,2.0,0,1
313,901528.0,2930.0,1104.0,40.9,27.0,1.4,96.4,1.28,2.0,0,1
314,921248.0,2482.0,1127.0,55.9,10.0,15.0,93.6,1.24,2.0,0,1
315,508534.0,1031.0,244.0,17.8,13.0,2.5,90.7,1.41,2.0,0,1
316,882672.0,2177.0,781.0,8.9,34.0,7.8,95.2,0.99,2.0,0,1
317,529229.0,1826.0,1058.0,34.0,74.5,7.5,89.3,1.35,2.0,0,1
318,785059.0,1165.0,299.0,5.9,38.0,0.5,89.2,1.61,2.0,0,1
319,661132.0,1400.0,724.0,18.2,12.0,11.1,89.7,1.24,2.0,0,1
320,1199565.125,3566.625,1517.0,32.7,3.0,6.5,90.4,1.51,2.0,0,1
321,828259.0,1828.0,408.0,38.3,39.0,1.4,91.3,1.64,2.0,0,1
322,1199565.125,3566.625,1079.0,32.4,16.0,0.5,92.9,1.84,2.0,0,1
323,638234.0,1359.0,200.0,24.1,14.0,0.8,98.1,1.3,2.0,0,1
324,1079051.0,3238.0,1540.0,24.7,8.0,1.0,95.2,1.29,2.0,0,1
325,650140.0,1262.0,622.0,35.9,71.0,19.5,91.3,1.53,2.0,0,1
326,636107.0,1375.0,702.0,35.3,23.0,4.1,88.6,1.93,1.0,0,1
327,934323.0,1953.0,963.0,10.6,14.0,10.0,97.6,1.57,2.0,0,1
328,942239.0,2766.0,985.0,28.4,13.0,1.5,88.4,1.01,2.0,0,1
329,575879.0,1179.0,200.0,28.2,3.0,7.2,90.6,1.74,2.0,0,1
330,890708.0,1406.0,340.0,33.8,10.0,6.9,93.2,1.19,2.0,0,1
331,759867.0,2188.0,780.0,18.3,13.0,21.9,84.8,1.48,2.0,0,1
332,779999.0,1849.0,960.0,30.1,3.0,3.3,90.1,1.85,2.0,0,1
333,861648.0,2174.0,968.0,15.1,6.0,23.55,91.9,1.14,2.0,0,1
334,576770.0,1304.0,402.0,29.0,18.0,23.55,91.4,1.11,2.0,0,1
335,819310.0,1312.0,416.0,17.5,27.0,0.7,93.9,1.29,2.0,0,1
336,900178.0,2066.0,860.0,30.5,3.0,21.6,93.2,0.6,2.0,0,1
337,890691.0,1706.0,575.0,1.7,25.0,5.9,97.6,1.47,2.0,0,1
338,590353.0,847.0,200.0,20.7,8.0,9.5,92.0,0.81,2.0,0,1
339,677656.0,1796.0,321.0,71.1,14.0,6.7,90.2,1.37,1.0,0,1
340,972030.0,2547.0,549.0,4.1,28.0,23.55,93.1,1.09,2.0,0,1
341,641787.0,1693.0,1253.0,57.3,32.0,12.6,93.1,1.72,2.0,0,1
342,608438.0,2172.0,844.0,44.5,9.0,23.55,88.7,0.82,2.0,0,1
343,789313.0,1794.0,763.0,25.1,0.0,7.6,93.2,1.38,2.0,0,1
344,917290.0,2632.0,867.0,45.6,28.0,0.9,97.5,1.6,2.0,0,1
345,811608.0,1784.0,659.0,22.3,0.0,0.6,97.4,1.37,2.0,0,1
346,880098.0,2396.0,656.0,45.3,17.0,6.3,92.7,1.18,2.0,0,1
347,793279.0,2928.0,826.0,61.3,74.5,6.4,88.8,1.31,2.0,0,1
348,806621.0,2188.0,1050.0,24.1,74.5,16.6,91.9,0.97,2.0,0,1
349,612973.0,1807.0,404.0,35.4,34.0,10.3,94.5,0.9,2.0,0,1
350,669741.0,1137.0,718.0,17.2,45.0,2.3,92.2,1.62,2.0,0,1
351,723855.0,1618.0,200.0,19.8,15.0,6.8,95.1,0.98,1.0,0,1
352,813148.0,1756.0,978.0,46.2,22.0,11.9,95.2,1.31,2.0,0,1
353,655353.0,1296.0,502.0,25.9,74.5,5.4,91.8,1.58,2.0,0,1
354,805459.0,2221.0,1150.0,20.3,15.0,9.2,96.8,1.48,2.0,0,1
355,1098188.0,2758.0,779.0,22.4,12.0,0.5,92.8,2.1,2.0,0,1
356,830352.0,1600.0,537.0,13.7,7.0,1.7,93.9,1.36,2.0,0,1
357,797970.0,2510.0,1095.0,13.3,70.0,4.2,98.1,1.37,2.0,0,1
358,640315.0,736.0,568.0,34.7,46.0,3.9,93.0,1.02,2.0,0,1
359,631373.0,1116.0,664.0,14.5,5.0,6.0,95.2,1.01,2.0,0,1
360,562386.0,958.0,200.0,27.6,9.0,10.1,94.1,1.19,2.0,0,1
361,681579.0,2176.0,715.0,9.9,49.0,6.9,93.7,1.46,2.0,0,1
362,914647.0,1487.0,695.0,4.2,15.0,13.7,90.5,1.11,2.0,0,1
363,583192.0,1073.0,249.0,19.8,74.5,8.5,92.7,1.52,2.0,0,1
364,891766.0,2205.0,516.0,12.1,12.0,0.9,93.0,1.51,2.0,0,1
365,740450.0,1783.0,269.0,30.7,5.0,19.2,95.2,0.99,2.0,0,1
366,521575.0,1541.0,200.0,16.0,33.0,23.55,99.0,1.42,2.0,0,1
367,757701.0,1694.0,322.0,31.7,25.0,1.4,94.0,1.21,2.0,0,1
368,1183935.0,3277.0,1069.0,9.9,6.0,1.7,96.6,0.93,2.0,0,1
369,690794.0,1114.0,506.0,45.5,15.0,10.1,93.2,1.1,2.0,0,1
370,651226.0,1673.0,787.0,32.5,2.0,1.3,98.1,1.41,2.0,0,1
371,628107.0,1456.0,449.0,36.5,17.0,4.9,87.0,1.41,2.0,0,1
372,1140743.0,3411.0,1143.0,20.1,56.0,1.4,96.6,1.5,2.0,0,1
373,1199565.125,3566.625,1018.0,4.7,18.0,0.6,96.0,1.27,2.0,0,1
374,745087.0,1999.0,652.0,45.4,17.0,0.5,83.54999999999998,1.57,2.0,0,1
375,1038156.0,3109.0,944.0,15.0,11.0,4.3,90.9,1.33,1.0,0,1
376,750064.0,1584.0,805.0,28.0,23.0,7.7,90.0,1.62,2.0,0,1
377,862771.0,2315.0,815.0,15.5,74.5,7.9,97.9,1.5,2.0,0,1
378,868590.0,2551.0,745.0,53.2,32.0,16.6,94.3,0.88,2.0,0,1
379,1118844.0,3044.0,803.0,6.1,5.0,1.9,93.2,1.52,2.0,0,1
380,759198.0,1649.0,645.0,37.5,50.0,6.1,95.2,1.62,2.0,0,1
381,979745.0,2491.0,804.0,3.7,14.0,2.7,89.4,0.92,2.0,0,1
382,803989.0,1836.0,1088.0,33.5,5.0,3.9,97.6,1.43,1.0,0,1
383,1020144.0,2150.0,756.0,20.1,36.0,1.0,98.1,1.27,2.0,0,1
384,920058.0,2620.0,1056.0,14.2,5.0,8.6,93.1,1.44,2.0,0,1
385,630229.0,904.0,494.0,25.9,21.0,4.2,92.0,1.04,2.0,0,1
386,860762.0,2004.0,554.0,19.9,16.0,8.9,93.8,1.44,2.0,0,1
387,834270.0,1987.0,758.0,15.4,7.0,8.4,91.5,1.69,2.0,0,1
388,878951.0,2137.0,1314.0,44.3,22.0,2.2,89.8,1.28,2.0,0,1
389,762759.0,2270.0,683.0,29.9,4.0,8.0,98.7,1.52,2.0,0,1
390,838959.0,1918.0,641.0,39.9,70.0,12.6,97.0,0.6,2.0,0,1
391,643634.0,1143.0,200.0,29.1,20.0,2.7,95.0,1.69,2.0,0,1
392,987415.0,2210.0,406.0,5.4,6.0,4.9,94.5,1.19,2.0,0,1
393,709590.0,1715.0,200.0,16.4,6.0,7.2,90.2,1.2,2.0,0,1
394,503590.0,1173.0,200.0,68.0,30.0,6.1,91.4,1.55,2.0,0,1
395,759145.0,1184.0,843.0,15.0,34.0,0.6,91.6,1.33,2.0,0,1
396,831720.0,1544.0,678.0,31.4,0.0,2.1,93.4,1.36,2.0,0,1
397,768981.0,1565.0,762.0,24.3,22.0,15.6,88.7,1.61,2.0,0,1
398,815338.0,1947.0,881.0,3.8,48.0,5.0,87.7,1.35,1.0,0,1
399,599894.0,1096.0,299.0,38.8,6.0,11.2,90.3,1.25,2.0,0,1
400,736889.0,2800.0,709.0,14.5,49.0,22.3,93.1,2.34,2.0,0,1
401,1187705.0,3566.625,1572.0,26.9,69.0,23.5,94.7,0.91,2.0,0,1
402,899551.0,2364.0,1367.0,17.5,1.0,1.3,92.3,0.52,2.0,0,1
403,550566.0,1536.0,805.0,26.6,2.0,13.7,90.0,0.76,1.0,0,1
404,626211.0,1857.0,822.0,22.2,7.0,23.55,99.0,1.78,1.0,0,1
405,739537.0,1682.0,589.0,22.7,74.5,2.3,92.1,1.0,2.0,0,1
406,899196.0,2245.0,1231.0,35.8,29.0,2.6,90.7,1.86,2.0,0,1
407,778847.0,2016.0,553.0,36.1,20.0,7.6,94.5,1.24,2.0,0,1
408,691769.0,1030.0,200.0,3.5,56.0,6.1,92.5,1.75,2.0,0,1
409,886376.0,2154.0,1138.0,31.4,31.0,2.6,99.0,1.23,2.0,0,1
410,824768.0,1494.0,200.0,31.1,74.5,0.8,89.6,1.08,2.0,0,1
411,1056620.0,3347.0,1236.0,23.4,28.0,4.1,84.3,0.84,2.0,0,1
412,758343.0,1269.0,568.0,49.1,2.0,1.6,94.3,1.61,2.0,0,1
413,638166.0,1348.0,200.0,61.6,5.0,3.6,90.0,1.85,2.0,0,1
414,700537.0,1359.0,383.0,30.1,40.0,0.5,94.9,1.42,2.0,0,1
415,775564.0,1637.0,1050.0,27.2,1.0,4.0,93.0,0.84,2.0,0,1
416,669927.0,1631.0,200.0,26.1,7.0,6.0,87.4,1.25,2.0,0,1
417,755947.0,1496.0,1094.0,16.7,1.0,0.7,89.6,1.77,2.0,0,1
418,559857.0,1120.0,536.0,39.8,24.0,16.7,99.0,1.77,2.0,0,1
419,951675.0,1915.0,959.0,21.5,15.0,15.7,90.3,2.0,2.0,0,1
420,740243.0,1855.0,520.0,25.6,14.0,16.0,87.2,1.54,2.0,0,1
421,1009027.0,2097.0,706.0,5.0,8.0,7.3,91.9,1.39,2.0,0,1
422,935565.0,2470.0,1157.0,15.4,21.0,0.5,98.2,1.91,2.0,0,1
423,732183.0,1813.0,735.0,34.2,54.0,2.0,86.2,1.03,2.0,0,1
424,634004.0,1688.0,1007.0,39.3,23.0,8.1,94.3,1.41,1.0,0,1
425,615265.0,1289.0,200.0,34.0,3.0,16.0,92.2,1.51,2.0,0,1
426,632685.0,1042.0,757.0,51.4,14.0,7.0,96.1,1.44,2.0,0,1
427,1151548.0,3566.625,1678.0,16.6,4.0,2.2,90.5,1.49,1.0,0,1
428,849402.0,1998.0,830.0,16.6,2.0,5.4,92.5,2.12,2.0,0,1
429,716526.0,1384.0,392.0,27.8,13.0,1.9,96.6,1.81,2.0,0,1
430,747952.0,2483.0,1029.0,27.8,40.0,13.1,97.5,2.31,2.0,0,1
431,777692.0,1339.0,506.0,12.2,1.0,23.55,90.2,1.44,2.0,0,1
432,571892.0,1239.0,424.0,33.7,26.0,8.0,96.6,1.86,2.0,0,1
433,782505.0,1751.0,987.0,40.5,29.0,3.6,93.9,1.35,2.0,0,1
434,809745.0,2091.0,811.0,9.2,60.0,9.1,86.6,1.7,2.0,0,1
435,912006.0,2542.0,1007.0,44.5,18.0,12.7,90.0,0.91,2.0,0,1
436,580831.0,1591.0,200.0,63.1,12.0,11.8,99.0,1.29,2.0,0,1
437,859753.0,2026.0,411.0,5.3,5.0,8.3,88.0,1.07,2.0,0,1
438,870992.0,1623.0,1077.0,6.8,1.0,2.8,92.2,1.98,2.0,0,1
439,626966.0,1266.0,679.0,37.9,15.0,1.7,94.3,1.27,2.0,0,1
440,799222.0,1786.0,622.0,10.9,68.0,9.7,99.0,1.74,2.0,0,1
441,621395.0,1508.0,848.0,63.0,63.0,1.8,93.0,1.38,2.0,0,1
442,763137.0,1656.0,852.0,38.6,1.0,23.55,94.7,1.54,2.0,0,1
443,718565.0,1583.0,533.0,36.9,46.0,2.0,95.3,1.42,1.0,0,1
444,737935.0,1785.0,658.0,16.4,12.0,0.5,89.3,1.73,1.0,0,1
445,682037.0,1312.0,396.0,51.3,24.0,5.6,94.8,1.93,2.0,0,1
446,565376.0,1191.0,200.0,5.4,18.0,4.0,88.9,1.68,1.0,0,1
447,807240.0,1988.0,1120.0,5.0,5.0,2.9,92.9,1.57,2.0,0,1
448,815548.0,2155.0,937.0,22.8,10.0,5.6,92.7,1.44,2.0,0,1
449,689512.0,1917.0,200.0,28.4,50.0,11.0,94.3,1.2,2.0,0,1
450,831550.0,2248.0,639.0,32.3,0.0,6.8,88.0,1.17,2.0,0,1
451,785163.0,2654.0,1374.0,21.8,64.0,5.4,91.5,1.63,2.0,0,1
452,758457.0,1718.0,537.0,9.8,35.0,4.9,90.6,1.44,2.0,0,1
453,875277.0,2307.0,1330.0,55.7,36.0,1.6,88.3,2.03,2.0,0,1
454,492040.0,1492.0,370.0,41.9,74.5,1.3,94.5,1.07,2.0,0,1
455,1047381.0,3425.0,811.0,36.1,62.0,1.7,95.0,1.09,2.0,0,1
456,797553.0,1665.0,200.0,16.5,15.0,22.2,93.9,1.77,2.0,0,1
457,797172.0,1593.0,675.0,38.7,16.0,0.5,99.0,1.92,2.0,0,1
458,781963.0,1619.0,378.0,21.7,0.0,20.9,98.5,1.34,2.0,0,1
459,478908.0,1245.0,964.0,47.6,18.0,2.9,93.1,1.59,2.0,0,1
460,968166.0,2510.0,734.0,40.4,6.0,1.6,96.2,2.0,2.0,0,1
461,590003.0,1735.0,947.0,19.5,74.5,14.5,90.7,1.5,2.0,0,1
462,936199.0,2703.0,809.0,12.5,74.5,1.4,88.2,1.73,2.0,0,1
463,757166.0,1957.0,659.0,38.5,3.0,7.2,91.2,1.81,2.0,0,1
464,761398.0,1432.0,200.0,46.7,10.0,2.4,93.8,2.14,2.0,0,1
465,961722.0,3165.0,1251.0,36.9,45.0,23.55,84.8,1.32,2.0,0,1
466,941371.0,2852.0,682.0,27.5,26.0,4.4,91.9,2.23,2.0,0,1
467,1030509.0,3196.0,1446.0,18.4,40.0,0.8,93.1,0.75,2.0,0,1
468,868450.0,2334.0,969.0,30.6,15.0,1.0,99.0,1.59,1.0,0,1
469,727827.0,1848.0,535.0,68.4,65.0,7.0,95.4,1.7,2.0,0,1
470,844823.0,1448.0,814.0,5.9,27.0,0.5,97.5,1.71,2.0,0,1
471,787426.0,1927.0,1146.0,12.7,43.0,4.6,95.0,1.83,2.0,0,1
472,550456.0,1134.0,473.0,59.2,55.0,7.5,88.3,1.1,2.0,0,1
473,748131.0,1453.0,200.0,31.4,55.0,2.6,96.3,0.95,2.0,0,1
474,533525.0,1100.0,200.0,41.3,67.0,11.9,86.9,1.39,2.0,0,1
475,720220.0,1748.0,200.0,19.9,5.0,10.7,89.8,1.33,2.0,0,1
476,631045.0,1063.0,200.0,10.2,45.0,3.3,88.9,1.45,2.0,0,1
477,750730.0,2349.0,1105.0,23.4,7.0,23.55,95.5,1.69,2.0,0,1
478,772607.0,2013.0,200.0,15.4,74.5,4.8,93.3,2.08,2.0,0,1
479,838183.0,1610.0,200.0,56.9,5.0,9.2,96.7,1.32,2.0,0,1
480,684804.0,1362.0,308.0,63.5,62.0,1.2,91.2,0.96,2.0,0,1
481,1072952.0,3502.0,1027.0,33.7,17.0,13.3,91.8,1.03,2.0,0,1
482,483996.0,848.0,330.0,16.7,54.0,3.9,91.5,1.16,2.0,0,1
483,590997.0,1672.0,584.0,24.0,62.0,3.9,93.4,1.78,1.0,0,1
484,744314.0,1719.0,255.0,47.6,6.0,6.3,89.2,1.46,2.0,0,1
485,1169315.0,2949.0,1130.0,42.9,5.0,0.5,88.1,1.4,2.0,0,1
486,778582.0,2306.0,1310.0,32.4,3.0,23.55,93.1,1.36,2.0,0,1
487,810082.0,2043.0,633.0,31.9,14.0,1.1,96.2,1.73,2.0,0,1
488,759761.0,1206.0,200.0,27.3,9.0,14.6,91.0,1.82,2.0,0,1
489,651894.0,1674.0,378.0,21.2,8.0,5.9,91.0,0.83,2.0,0,1
490,940698.0,1904.0,533.0,21.5,37.0,1.1,86.0,1.45,2.0,0,1
491,846243.0,2090.0,511.0,38.5,5.0,11.5,93.7,1.73,2.0,0,1
492,764137.0,1436.0,200.0,28.7,19.0,8.2,92.6,0.85,2.0,0,1
493,704440.0,1185.0,343.0,30.9,14.0,7.1,90.4,1.29,2.0,0,1
494,741939.0,2555.0,609.0,14.3,56.0,3.8,97.8,1.21,2.0,0,1
495,887095.0,1972.0,503.0,6.3,30.0,1.4,95.0,1.57,2.0,0,1
496,795756.0,2391.0,369.0,11.9,49.0,19.4,93.3,1.84,2.0,0,1
497,623654.0,976.0,227.0,13.3,32.0,3.4,94.7,1.98,2.0,0,1
498,881343.0,2584.0,967.0,17.2,17.0,10.0,95.7,1.47,2.0,0,1
499,760016.0,1222.0,882.0,10.9,28.0,3.5,92.9,1.28,2.0,0,1
500,716200.0,1670.0,683.0,18.2,4.0,23.55,93.4,1.82,2.0,0,1
501,539563.0,1169.0,241.0,27.8,37.0,7.9,86.6,1.28,2.0,0,1
502,741838.0,1463.0,597.0,47.2,0.0,7.3,90.1,1.38,2.0,0,1
503,757238.0,1783.0,927.0,15.0,32.0,8.8,89.6,0.97,2.0,0,1
504,917867.0,1985.0,1073.0,22.3,6.0,1.8,92.8,1.58,2.0,0,1
505,711468.0,1732.0,790.0,33.9,12.0,1.9,94.7,1.25,1.0,0,1
506,682596.0,1581.0,647.0,56.9,33.0,5.1,93.1,1.12,2.0,0,1
507,913151.0,2297.0,480.0,8.8,37.0,8.9,96.5,1.73,2.0,0,1
508,638514.0,1602.0,374.0,38.2,61.0,15.9,90.6,1.0,2.0,0,1
509,909827.0,2145.0,943.0,14.2,5.0,7.2,87.8,1.28,2.0,0,1
510,645150.0,1489.0,515.0,40.1,19.0,3.9,92.4,1.72,2.0,0,1
511,619054.0,1526.0,434.0,22.0,9.0,2.5,85.3,1.26,2.0,0,1
512,770951.0,900.0,884.0,7.9,5.0,5.2,84.6,0.84,2.0,0,1
513,784660.0,1237.0,1025.0,36.8,49.0,3.5,91.1,1.35,2.0,0,1
514,1157299.0,3566.625,1662.0,17.0,71.0,16.3,92.9,1.42,2.0,0,1
515,777047.0,1064.0,200.0,11.6,5.0,11.8,93.5,0.98,2.0,0,1
516,795108.0,1967.0,929.0,41.0,15.0,9.7,92.9,1.73,2.0,0,1
517,641820.0,1863.0,883.0,29.0,4.0,11.6,98.8,1.33,2.0,0,1
518,669552.0,2005.0,311.0,20.3,26.0,6.8,85.7,1.48,2.0,0,1
519,703240.0,968.0,200.0,27.1,12.0,0.5,97.0,1.87,2.0,0,1
520,635596.0,1432.0,612.0,5.0,32.0,18.5,92.2,2.3449999999999998,2.0,0,1
521,939429.0,2912.0,966.0,55.7,54.0,6.4,96.2,0.95,2.0,0,1
522,721585.0,852.0,200.0,3.1,20.0,3.2,90.8,1.0,2.0,0,1
523,834983.0,1707.0,238.0,28.3,4.0,2.8,90.4,0.92,2.0,0,1
524,644564.0,1445.0,364.0,36.1,74.5,10.0,95.9,2.18,2.0,0,1
525,1058031.0,2434.0,1040.0,28.1,16.0,1.8,86.2,1.18,2.0,0,1
526,830038.0,2156.0,692.0,32.2,32.0,0.9,92.2,1.02,2.0,0,1
527,805565.0,1322.0,875.0,10.8,19.0,4.1,89.8,1.48,2.0,0,1
528,825521.0,1387.0,386.0,73.6625,1.0,6.5,87.5,1.32,2.0,0,1
529,738653.0,1352.0,215.0,48.5,23.0,11.7,90.7,1.09,2.0,0,1
530,955530.0,2499.0,847.0,17.1,2.0,2.3,95.9,1.1,2.0,0,1
531,1034780.0,2406.0,1172.0,13.6,19.0,1.1,88.2,1.02,2.0,0,1
532,731690.0,1167.0,866.0,4.7,30.0,16.9,94.7,1.14,2.0,0,1
533,677926.0,1984.0,200.0,43.8,16.0,5.0,92.8,2.14,2.0,0,1
534,939744.0,1937.0,806.0,10.6,9.0,3.0,93.3,1.16,2.0,0,1
535,744747.0,1280.0,649.0,17.2,14.0,2.2,94.3,1.45,2.0,0,1
536,1199565.125,3566.625,1230.0,21.9,10.0,3.9,94.4,1.23,2.0,0,1
537,517007.0,969.0,200.0,47.5,0.0,16.4,91.1,1.67,2.0,0,1
538,631959.0,1411.0,317.0,41.1,2.0,1.5,95.4,1.6,2.0,0,1
539,943543.0,1498.0,446.0,11.8,13.0,1.0,99.0,2.12,2.0,0,1
540,760255.0,1899.0,1041.0,54.9,16.0,1.4,91.0,1.29,2.0,0,1
541,747645.0,1350.0,471.0,20.3,8.0,6.1,92.4,1.35,2.0,0,1
542,618616.0,1430.0,636.0,69.0,31.0,0.5,91.6,1.79,2.0,0,1
543,592578.0,1524.0,240.0,35.2,3.0,5.4,94.2,1.89,1.0,0,1
544,729745.0,2444.0,619.0,32.4,22.0,3.8,92.9,1.78,2.0,0,1
545,657998.0,1468.0,399.0,30.0,21.0,17.4,96.4,1.72,2.0,0,1
546,908621.0,1717.0,760.0,36.5,9.0,9.1,90.4,1.31,2.0,0,1
547,973484.0,2489.0,1014.0,55.6,3.0,2.4,92.5,1.28,1.0,0,1
548,669172.0,1857.0,260.0,7.0,8.0,2.3,94.9,1.01,2.0,0,1
549,952925.0,2743.0,590.0,25.1,6.0,1.1,94.5,0.91,2.0,0,1
550,870904.0,1800.0,941.0,36.2,65.0,5.6,94.8,1.43,2.0,0,1
551,676552.0,1086.0,569.0,52.7,16.0,6.8,95.4,1.98,2.0,0,1
552,868210.0,2018.0,878.0,6.4,74.5,15.1,96.2,1.54,2.0,0,1
553,795886.0,1208.0,480.0,32.2,47.0,1.9,87.8,1.14,2.0,0,1
554,943065.0,1753.0,829.0,3.5,3.0,1.7,94.1,1.47,2.0,0,1
555,615785.0,1313.0,642.0,7.3,3.0,5.6,99.0,1.65,2.0,0,1
556,747628.0,1488.0,223.0,60.4,74.5,3.3,94.7,1.06,2.0,0,1
557,730720.0,1826.0,651.0,31.2,4.0,18.8,90.7,1.23,2.0,0,1
558,736498.0,1662.0,736.0,32.1,34.0,0.5,85.7,1.28,2.0,0,1
559,513717.0,734.0,639.0,44.2,8.0,17.5,92.2,1.48,2.0,0,1
560,702700.0,1814.0,1006.0,21.2,48.0,8.6,90.4,1.48,2.0,0,1
561,675351.0,2180.0,1078.0,20.7,1.0,4.7,83.54999999999998,1.16,1.0,0,1
562,905680.0,2099.0,200.0,35.7,26.0,0.9,96.5,1.47,2.0,0,1
563,986910.0,2214.0,1182.0,36.0,2.0,9.6,95.2,2.04,2.0,0,1
564,793112.0,1736.0,200.0,59.5,18.0,0.5,99.0,1.42,2.0,0,1
565,839330.0,1813.0,206.0,52.4,14.0,6.1,91.0,1.3,2.0,0,1
566,708934.0,1451.0,897.0,46.8,21.0,2.6,93.3,1.63,2.0,0,1
567,939341.0,2819.0,1216.0,38.0,3.0,22.4,92.5,0.96,2.0,0,1
568,643799.0,1262.0,508.0,36.5,11.0,2.5,89.2,1.58,2.0,0,1
569,424732.0,1355.0,200.0,64.5,10.0,6.6,84.7,1.62,2.0,0,1
570,699441.0,2119.0,702.0,40.4,74.5,19.0,91.9,1.37,1.0,0,1
571,780306.0,1609.0,200.0,21.0,30.0,2.2,96.8,1.51,2.0,0,1
572,683468.0,1804.0,694.0,33.9,11.0,3.7,96.2,0.86,2.0,0,1
573,699973.0,1690.0,859.0,35.4,9.0,23.55,91.4,0.98,2.0,0,1
574,891046.0,2910.0,882.0,36.6,31.0,23.55,99.0,1.42,2.0,0,1
575,582306.0,1094.0,734.0,34.3,40.0,6.6,88.7,1.52,2.0,0,1
576,672153.0,1029.0,304.0,9.9,4.0,7.7,87.2,1.7,2.0,0,1
577,785231.0,2116.0,643.0,32.7,2.0,6.2,91.2,1.29,2.0,0,1
578,737666.0,1428.0,797.0,45.6,26.0,1.9,97.3,1.16,2.0,0,1
579,793990.0,2039.0,507.0,57.9,39.0,23.55,92.4,0.68,2.0,0,1
580,720751.0,1759.0,571.0,50.2,74.5,11.2,97.8,1.59,2.0,0,1
581,1154046.0,3566.625,1539.0,39.3,6.0,0.5,94.0,1.29,2.0,0,1
582,623011.0,2336.0,791.0,36.2,74.5,2.9,94.3,1.46,2.0,0,1
583,648541.0,1434.0,803.0,31.5,6.0,21.8,91.3,1.64,1.0,0,1
584,626580.0,937.0,237.0,30.9,50.0,20.3,96.4,1.45,2.0,0,1
585,696182.0,903.0,383.0,31.8,2.0,5.2,94.1,1.85,2.0,0,1
586,638502.0,1178.0,379.0,22.7,9.0,6.6,91.3,1.6,1.0,0,1
587,822328.0,2209.0,1171.0,7.0,4.0,16.8,95.5,1.33,2.0,0,1
588,1169814.0,3170.0,1564.0,20.3,18.0,7.3,93.1,0.56,2.0,0,1
589,594148.0,1867.0,626.0,34.9,21.0,15.7,88.5,1.35,1.0,0,1
590,750311.0,1314.0,535.0,15.7,0.0,0.5,93.9,1.52,2.0,0,1
591,595704.0,1161.0,300.0,11.3,26.0,14.9,93.6,1.7,1.0,0,1
592,944209.0,2455.0,200.0,39.3,13.0,6.2,88.8,1.29,2.0,0,1
593,860230.0,1930.0,303.0,20.8,11.0,2.5,97.8,1.23,2.0,0,1
594,1049932.0,2774.0,954.0,7.8,16.0,4.3,97.5,1.3,1.0,0,1
595,995755.0,2284.0,910.0,30.7,40.0,4.1,96.0,1.63,2.0,0,1
596,624132.0,966.0,436.0,9.4,27.0,10.2,95.1,1.49,2.0,0,1
597,643466.0,2033.0,1366.0,23.8,69.0,23.55,89.5,1.21,2.0,0,1
598,691846.0,1518.0,357.0,56.2,28.0,0.5,90.4,1.11,2.0,0,1
599,964447.0,2283.0,1460.0,39.3,39.0,7.8,96.4,1.66,2.0,0,1
600,529438.0,984.0,1092.0,38.2,20.0,5.1,93.9,1.47,2.0,0,1
601,695625.0,1277.0,326.0,22.4,2.0,5.0,95.5,1.05,2.0,0,1
602,932759.0,2116.0,485.0,24.2,15.0,5.3,88.3,1.53,2.0,0,1
603,809817.0,2368.0,646.0,52.7,46.0,3.9,94.5,1.44,2.0,0,1
604,731489.0,1648.0,200.0,10.8,35.0,6.0,92.6,2.2,2.0,0,1
605,598970.0,1460.0,236.0,73.6625,15.0,9.0,96.5,1.7,2.0,0,1
606,634971.0,1356.0,1117.0,52.8,8.0,23.55,93.3,1.12,2.0,0,1
607,849725.0,2161.0,326.0,35.2,40.0,1.7,90.1,1.8,2.0,0,1
608,819177.0,2260.0,686.0,35.8,16.0,0.5,87.5,1.49,2.0,0,1
609,876516.0,2170.0,588.0,23.3,28.0,5.2,92.2,1.78,2.0,0,1
610,738540.0,2456.0,464.0,22.2,74.5,3.3,97.4,1.58,2.0,0,1
611,944233.0,3374.0,805.0,44.6,18.0,8.1,92.1,0.8,2.0,0,1
612,854594.0,2143.0,292.0,13.6,61.0,0.5,90.9,0.92,2.0,0,1
613,859729.0,2086.0,427.0,22.0,1.0,8.0,93.0,1.86,2.0,0,1
614,664090.0,1450.0,650.0,8.2,47.0,0.9,91.2,0.96,2.0,0,1
615,962709.0,2099.0,868.0,6.2,1.0,3.1,90.7,1.4,2.0,0,1
616,757053.0,2113.0,789.0,12.3,13.0,23.3,92.8,1.37,2.0,0,1
617,748267.0,1572.0,787.0,59.7,1.0,23.55,92.8,1.7,2.0,0,1
618,767178.0,1804.0,1801.5,22.7,12.0,8.1,94.9,1.47,2.0,0,1
619,620446.0,847.0,336.0,33.6,21.0,1.5,89.5,1.22,2.0,0,1
620,883188.0,1331.0,936.0,7.7,9.0,2.2,88.7,1.46,2.0,0,1
621,689091.0,1116.0,870.0,20.8,33.0,23.55,97.0,1.92,2.0,0,1
622,629038.0,1492.0,364.0,21.2,11.0,9.8,93.4,1.53,2.0,0,1
